model,year,price,transmission,mileage,fuelType,mpg,finance_monthly,lease_monthly,horsepower
Auris,2017,16998,Automatic,14567,Hybrid,70.6,310.48,276.28,134
Auris,2017,16110,Automatic,17714,Hybrid,72.4,294.26,262.89,134
Auris,2017,13500,Automatic,17995,Hybrid,72.4,246.58,223.55,134
Auris,2017,14200,Automatic,42199,Hybrid,78.5,259.37,234.1,134
Auris,2014,11500,Automatic,24482,Gasoline,72.4,210.05,193.4,147
Auris,2015,15490,Automatic,27751,Hybrid,70.6,282.93,253.55,134
Auris,2017,18490,Automatic,15135,Hybrid,70.6,337.73,298.77,134
Auris,2017,17995,Automatic,12888,Hybrid,70.6,328.69,291.31,134
Auris,2016,17395,Automatic,18858,Hybrid,70.6,317.73,282.26,134
Auris,2017,12690,Automatic,54900,Hybrid,78.5,231.79,211.34,134
Auris,2015,12699,Automatic,37784,Hybrid,78.5,231.95,211.47,134
Auris,2016,14675,Automatic,13793,Hybrid,78.5,268.05,241.26,134
Auris,2015,7980,Manual,24000,Gasoline,51.4,145.76,140.34,101
Auris,2017,14500,Automatic,50795,Hybrid,70.6,264.85,238.62,134
Auris,2016,11000,Automatic,64166,Hybrid,78.5,200.92,185.86,134
Auris,2018,14200,Automatic,20913,Hybrid,68.8,259.37,234.1,134
Auris,2017,13700,Automatic,34638,Hybrid,78.5,250.24,226.56,134
Auris,2016,14150,Automatic,21544,Hybrid,78.5,258.46,233.35,134
Auris,2017,15795,Automatic,13385,Hybrid,72.4,288.5,258.14,134
Auris,2015,13200,Automatic,19715,Hybrid,76.4,241.1,219.03,134
Auris,2017,14995,Automatic,14599,Hybrid,78.5,273.89,246.09,134
Auris,2016,15350,Automatic,41051,Hybrid,70.6,280.38,251.44,134
Auris,2011,8995,Automatic,42357,Hybrid,70.6,164.3,155.64,134
Auris,2016,13499,Automatic,20915,Gasoline,72.4,246.57,223.53,147
Auris,2017,15095,Automatic,43405,Hybrid,78.5,275.72,247.59,134
Auris,2017,16249,Automatic,8251,Hybrid,72.4,296.8,264.99,134
Auris,2016,14995,Automatic,6113,Hybrid,78.5,273.89,246.09,134
Auris,2016,13494,Automatic,26157,Hybrid,78.5,246.47,223.46,134
Auris,2012,8795,Automatic,52451,Hybrid,70.6,160.64,152.63,134
Auris,2017,16095,Automatic,31316,Hybrid,78.5,293.98,262.67,134
Auris,2011,9995,Automatic,11850,Hybrid,70.6,182.56,170.71,134
Auris,2014,10500,Automatic,59300,Hybrid,72.4,191.79,178.33,134
Auris,2017,14990,Manual,6983,Gasoline,78.5,273.8,246.01,147
Auris,2015,12799,Automatic,26622,Hybrid,72.4,233.78,212.98,134
Auris,2017,15694,Automatic,8613,Hybrid,78.5,286.66,256.62,134
Auris,2017,14695,Automatic,53707,Hybrid,78.5,268.41,241.56,134
Auris,2017,15595,Automatic,41904,Hybrid,78.5,284.85,255.13,134
Auris,2017,15895,Automatic,33278,Hybrid,78.5,290.33,259.65,134
Aygo,2017,7100,Manual,32351,Gasoline,68.9,129.68,127.07,68
Aygo,2016,6500,Manual,26193,Gasoline,69,118.73,118.03,68
Aygo,2017,7650,Manual,12134,Gasoline,68.9,139.73,135.37,68
Aygo,2016,6999,Manual,21123,Gasoline,69,127.84,125.55,68
Aygo,2015,6495,Manual,33931,Gasoline,69,118.63,117.95,68
Aygo,2018,8998,Semi-Auto,19885,Gasoline,67.3,164.35,155.69,72
Aygo,2017,6998,Manual,36975,Gasoline,68.9,127.82,125.54,68
Aygo,2017,6698,Manual,58008,Gasoline,68.9,122.34,121.01,68
Aygo,2017,7498,Manual,40405,Gasoline,68.9,136.95,133.07,68
Aygo,2017,6800,Manual,32725,Gasoline,68.9,124.21,122.55,68
Aygo,2017,7498,Manual,14257,Gasoline,68.9,136.95,133.07,68
Aygo,2019,9998,Manual,3291,Gasoline,56.5,182.62,170.76,72
Aygo,2017,7998,Manual,11675,Gasoline,68.9,146.09,140.61,68
Aygo,2019,9498,Manual,2807,Gasoline,56.5,173.49,163.22,72
Aygo,2014,5985,Manual,24176,Gasoline,69,109.32,110.27,68
Aygo,2017,6522,Manual,30025,Gasoline,69,119.13,118.36,68
Aygo,2016,6995,Manual,13171,Gasoline,69,127.77,125.49,68
Aygo,2017,6995,Manual,10172,Gasoline,69,127.77,125.49,68
Aygo,2017,7495,Manual,20253,Gasoline,68.9,136.9,133.03,68
Aygo,2017,6895,Manual,8583,Gasoline,69,125.94,123.98,68
Aygo,2016,6995,Manual,18842,Gasoline,69,127.77,125.49,68
Aygo,2017,6995,Manual,9914,Gasoline,69,127.77,125.49,68
Aygo,2017,6795,Manual,19150,Gasoline,69,124.11,122.48,68
Aygo,2016,6495,Manual,19780,Gasoline,69,118.63,117.95,68
Aygo,2017,7395,Manual,19502,Gasoline,68.9,135.07,131.52,68
Aygo,2017,7995,Manual,9976,Gasoline,68.9,146.03,140.57,68
Aygo,2017,6522,Manual,28033,Gasoline,69,119.13,118.36,68
Aygo,2017,6495,Manual,24882,Gasoline,69,118.63,117.95,68
Aygo,2017,6995,Manual,8932,Gasoline,69,127.77,125.49,68
Aygo,2016,5995,Manual,31473,Gasoline,69,109.5,110.42,68
Aygo,2019,10995,Manual,355,Gasoline,57.7,200.83,185.79,72
Aygo,2019,9998,Manual,6721,Gasoline,57.7,182.62,170.76,72
Aygo,2017,8495,Automatic,23589,Gasoline,67,155.17,148.1,68
Aygo,2019,10295,Manual,2865,Gasoline,57.7,188.04,175.24,72
Aygo,2018,8890,Manual,6275,Gasoline,56.5,162.38,154.06,72
Aygo,2017,6798,Manual,13036,Gasoline,69,124.17,122.52,68
Aygo,2017,7498,Manual,13046,Gasoline,68.9,136.95,133.07,68
Aygo,2017,7998,Manual,11468,Gasoline,68.9,146.09,140.61,68
Aygo,2019,9260,Manual,150,Gasoline,56.5,169.14,159.63,72
Aygo,2016,6295,Manual,9000,Gasoline,69,114.98,114.94,68
Aygo,2017,7298,Manual,27268,Gasoline,69,133.3,130.06,68
Aygo,2017,7498,Manual,30001,Gasoline,68.9,136.95,133.07,68
Aygo,2019,9995,Manual,148,Gasoline,56.5,182.56,170.71,72
Aygo,2019,10995,Semi-Auto,390,Gasoline,55.4,200.83,185.79,72
Aygo,2017,7498,Manual,25186,Gasoline,68.9,136.95,133.07,68
Aygo,2017,9298,Semi-Auto,10559,Gasoline,67.3,169.83,160.21,68
Aygo,2014,5698,Manual,53501,Gasoline,69,104.08,105.94,68
Aygo,2019,9998,Manual,2347,Gasoline,56.5,182.62,170.76,72
Aygo,2017,7498,Manual,31693,Gasoline,68.9,136.95,133.07,68
Aygo,2016,6998,Manual,21145,Gasoline,69,127.82,125.54,68
Aygo,2014,4290,Manual,31010,Gasoline,65.7,78.36,84.72,68
Aygo,2014,4998,Manual,27809,Gasoline,65.7,91.29,95.39,68
Aygo,2017,6498,Manual,24512,Gasoline,69,118.69,118,68
Aygo,2019,8998,Manual,21786,Gasoline,56.5,164.35,155.69,72
Aygo,2016,6998,Manual,31501,Gasoline,69,127.82,125.54,68
Aygo,2017,7498,Manual,29978,Gasoline,68.9,136.95,133.07,68
Aygo,2016,6498,Manual,23901,Gasoline,69,118.69,118,68
Aygo,2018,8498,Semi-Auto,41626,Gasoline,67.3,155.22,148.15,72
Aygo,2017,7998,Manual,8150,Gasoline,68.9,146.09,140.61,68
Aygo,2016,6498,Manual,25065,Gasoline,69,118.69,118,68
Aygo,2014,5498,Manual,36320,Gasoline,69,100.42,102.93,68
Aygo,2017,8498,Manual,7287,Gasoline,68.9,155.22,148.15,68
Aygo,2017,7498,Manual,25413,Gasoline,68.9,136.95,133.07,68
Aygo,2017,6798,Manual,9701,Gasoline,69,124.17,122.52,68
Aygo,2017,7998,Manual,15197,Gasoline,68.9,146.09,140.61,68
Aygo,2017,7298,Manual,16523,Gasoline,68.9,133.3,130.06,68
Aygo,2017,6998,Manual,8044,Gasoline,69,127.82,125.54,68
Aygo,2017,6998,Manual,13423,Gasoline,69,127.82,125.54,68
Aygo,2017,7998,Manual,12096,Gasoline,68.9,146.09,140.61,68
Aygo,2018,7998,Manual,18410,Gasoline,68.9,146.09,140.61,72
Aygo,2015,5998,Manual,24568,Gasoline,69,109.56,110.46,68
Aygo,2015,6498,Manual,36121,Gasoline,69,118.69,118,68
Aygo,2018,7698,Manual,17369,Gasoline,68.9,140.61,136.09,72
Aygo,2017,8998,Manual,14998,Gasoline,68.9,164.35,155.69,68
Aygo,2017,8998,Manual,12445,Gasoline,68.9,164.35,155.69,68
Aygo,2017,7998,Manual,11066,Gasoline,68.9,146.09,140.61,68
Aygo,2017,7998,Manual,7174,Gasoline,68.9,146.09,140.61,68
Aygo,2014,5998,Manual,33154,Gasoline,69,109.56,110.46,68
Aygo,2018,8998,Manual,12977,Gasoline,56.5,164.35,155.69,72
Aygo,2017,7498,Manual,16748,Gasoline,68.9,136.95,133.07,68
Aygo,2018,9298,Manual,8602,Gasoline,56.5,169.83,160.21,72
Aygo,2017,7698,Manual,13166,Gasoline,68.9,140.61,136.09,68
Aygo,2017,7998,Manual,10385,Gasoline,68.9,146.09,140.61,68
Aygo,2017,8498,Manual,16544,Gasoline,68.9,155.22,148.15,68
Aygo,2017,8498,Manual,13173,Gasoline,68.9,155.22,148.15,68
Aygo,2018,8498,Manual,10498,Gasoline,68.9,155.22,148.15,72
Aygo,2018,8298,Manual,13666,Gasoline,68.9,151.57,145.13,72
Aygo,2019,8998,Manual,3593,Gasoline,56.5,164.35,155.69,72
Aygo,2015,6470,Manual,39026,Gasoline,69,118.18,117.58,68
Aygo,2017,8498,Manual,14439,Gasoline,68.9,155.22,148.15,68
Aygo,2017,6998,Manual,20155,Gasoline,68.9,127.82,125.54,68
Aygo,2018,7990,Manual,10164,Gasoline,68.9,145.94,140.49,72
Aygo,2017,7498,Manual,15156,Gasoline,68.9,136.95,133.07,68
Aygo,2017,7498,Manual,17071,Gasoline,68.9,136.95,133.07,68
Aygo,2017,7498,Manual,14888,Gasoline,68.9,136.95,133.07,68
Aygo,2017,9440,Semi-Auto,11074,Gasoline,67.3,172.43,162.35,68
Aygo,2017,5998,Manual,30031,Gasoline,69,109.56,110.46,68
Aygo,2017,7498,Manual,19875,Gasoline,68.9,136.95,133.07,68
Aygo,2019,8998,Manual,10,Gasoline,56.5,164.35,155.69,72
Aygo,2017,6298,Manual,27695,Gasoline,69,115.04,114.98,68
Aygo,2017,6698,Manual,14542,Gasoline,69,122.34,121.01,68
Aygo,2016,7130,Manual,23971,Gasoline,69,130.23,127.53,68
Aygo,2013,4320,Manual,35482,Gasoline,65.7,78.91,85.17,68
Aygo,2019,9990,Manual,3055,Gasoline,57.7,182.47,170.64,72
Aygo,2014,4495,Manual,19658,Gasoline,65.7,82.1,87.81,68
Aygo,2016,7298,Manual,15950,Gasoline,69,133.3,130.06,68
Aygo,2020,9995,Manual,500,Gasoline,56.5,182.56,165.08,72
Aygo,2017,7698,Manual,11881,Gasoline,68.9,140.61,136.09,68
Aygo,2017,7698,Manual,6291,Gasoline,68.9,140.61,136.09,68
Aygo,2017,7698,Manual,11211,Gasoline,68.9,140.61,136.09,68
Aygo,2017,7698,Manual,15126,Gasoline,68.9,140.61,136.09,68
Aygo,2019,9495,Manual,1360,Gasoline,56.5,173.43,163.18,72
Aygo,2014,5498,Manual,58625,Gasoline,69,100.42,102.93,68
Aygo,2019,9998,Manual,2519,Gasoline,56.5,182.62,170.76,72
Aygo,2019,8998,Manual,1620,Gasoline,56.5,164.35,155.69,72
Aygo,2017,7990,Manual,34697,Gasoline,69,145.94,140.49,68
Aygo,2017,8990,Semi-Auto,15772,Gasoline,67.3,164.21,155.56,68
Aygo,2015,5620,Manual,32540,Gasoline,69,102.65,104.76,68
Aygo,2017,9498,Semi-Auto,18303,Gasoline,67.3,173.49,163.22,68
Aygo,2017,8998,Semi-Auto,16007,Gasoline,67.3,164.35,155.69,68
Aygo,2014,6298,Manual,19438,Gasoline,69,115.04,114.98,68
Aygo,2017,7998,Manual,5008,Gasoline,68.9,146.09,140.61,68
Aygo,2017,6998,Manual,31571,Gasoline,68.9,127.82,125.54,68
Aygo,2018,7998,Manual,18752,Gasoline,68.9,146.09,140.61,72
Aygo,2017,8998,Manual,11925,Gasoline,68.9,164.35,155.69,68
Aygo,2017,7698,Manual,8243,Gasoline,68.9,140.61,136.09,68
Aygo,2017,7695,Manual,19700,Gasoline,68.9,140.55,136.04,68
Aygo,2014,4798,Manual,36493,Gasoline,65.7,87.64,92.37,68
Aygo,2015,6498,Manual,21261,Gasoline,69,118.69,118,68
Aygo,2017,7998,Manual,6730,Gasoline,68.9,146.09,140.61,68
Aygo,2019,9495,Manual,1360,Gasoline,56.5,173.43,163.18,72
Aygo,2017,5295,Manual,15666,Gasoline,69,96.72,99.87,68
Aygo,2016,5295,Manual,12076,Gasoline,69,96.72,99.87,68
Aygo,2018,6995,Manual,16283,Gasoline,69,127.77,125.49,72
Aygo,2015,5498,Manual,40599,Gasoline,69,100.42,102.93,68
Aygo,2019,9498,Manual,5826,Gasoline,56.5,173.49,163.22,72
Aygo,2015,6380,Manual,23365,Gasoline,69,116.53,116.22,68
Aygo,2015,6698,Manual,17517,Gasoline,69,122.34,121.01,68
Aygo,2016,6698,Manual,24183,Gasoline,69,122.34,121.01,68
Aygo,2019,11990,Manual,1546,Gasoline,56.5,219,200.79,72
Aygo,2017,7698,Manual,15635,Gasoline,68.9,140.61,136.09,68
Aygo,2018,8298,Manual,12051,Gasoline,56.5,151.57,145.13,72
Aygo,2017,7990,Manual,13649,Gasoline,68.9,145.94,140.49,68
Aygo,2018,8490,Manual,25000,Gasoline,56.5,155.07,148.03,72
Aygo,2016,6698,Manual,20169,Gasoline,69,122.34,121.01,68
Aygo,2017,7698,Manual,19654,Gasoline,68.9,140.61,136.09,68
Aygo,2017,6498,Manual,20949,Gasoline,69,118.69,118,68
Aygo,2017,7598,Manual,11737,Gasoline,68.9,138.78,134.58,68
Aygo,2017,7498,Manual,25223,Gasoline,68.9,136.95,133.07,68
Aygo,2017,7498,Manual,16912,Gasoline,68.9,136.95,133.07,68
Aygo,2017,7295,Manual,16044,Gasoline,69,133.25,130.01,68
Aygo,2017,8495,Manual,14751,Gasoline,68.9,155.17,148.1,68
Aygo,2017,7498,Manual,19458,Gasoline,68.9,136.95,133.07,68
Aygo,2018,7170,Manual,10018,Gasoline,69,130.96,128.13,72
Aygo,2015,5990,Manual,44000,Gasoline,69,109.41,110.34,68
Aygo,2014,6090,Manual,20607,Gasoline,69,111.24,111.85,68
Aygo,2017,6998,Manual,27735,Gasoline,68.9,127.82,125.54,68
Aygo,2017,7998,Manual,19520,Gasoline,68.9,146.09,140.61,68
Aygo,2017,8795,Manual,14485,Gasoline,68.9,160.64,152.63,68
Aygo,2019,10995,Manual,1094,Gasoline,57.7,200.83,185.79,72
Aygo,2017,7695,Manual,19451,Gasoline,69,140.55,136.04,68
Aygo,2015,4998,Manual,69664,Gasoline,69,91.29,95.39,68
Aygo,2018,7998,Manual,15111,Gasoline,68.9,146.09,140.61,72
Aygo,2017,7498,Manual,23151,Gasoline,68.9,136.95,133.07,68
Aygo,2017,7498,Manual,24102,Gasoline,68.9,136.95,133.07,68
Aygo,2017,6498,Manual,19889,Gasoline,69,118.69,118,68
Aygo,2017,7998,Manual,20393,Gasoline,68.9,146.09,140.61,68
Aygo,2018,8698,Manual,6144,Gasoline,68.9,158.87,151.16,72
Aygo,2017,6495,Manual,19402,Gasoline,69,118.63,117.95,68
Aygo,2018,7410,Manual,21501,Gasoline,68.9,135.35,131.75,72
Aygo,2017,6298,Manual,33402,Gasoline,69,115.04,114.98,68
Aygo,2017,7888,Manual,20857,Gasoline,68.9,144.08,138.95,68
Aygo,2017,6244,Manual,19287,Gasoline,69,114.05,114.17,68
Aygo,2015,6998,Manual,28880,Gasoline,69,127.82,125.54,68
Aygo,2017,7998,Manual,6240,Gasoline,68.9,146.09,140.61,68
Aygo,2016,7950,Manual,21054,Gasoline,69,145.21,139.89,68
Aygo,2019,8998,Manual,3712,Gasoline,56.5,164.35,155.69,72
Aygo,2017,6998,Manual,39344,Gasoline,68.9,127.82,125.54,68
Aygo,2016,6698,Manual,35950,Gasoline,69,122.34,121.01,68
Aygo,2017,7498,Manual,30920,Gasoline,68.9,136.95,133.07,68
Aygo,2017,7498,Manual,23555,Gasoline,68.9,136.95,133.07,68
Aygo,2017,9498,Semi-Auto,10160,Gasoline,67.3,173.49,163.22,68
Aygo,2017,7698,Manual,25580,Gasoline,68.9,140.61,136.09,68
Aygo,2017,7998,Manual,11605,Gasoline,68.9,146.09,140.61,68
Aygo,2017,7698,Manual,13760,Gasoline,68.9,140.61,136.09,68
Aygo,2017,7698,Manual,16220,Gasoline,68.9,140.61,136.09,68
Aygo,2016,6695,Manual,25997,Gasoline,69,122.29,120.97,68
Aygo,2016,8450,Manual,12935,Gasoline,69,154.34,147.42,68
Aygo,2016,8450,Manual,12935,Gasoline,69,154.34,147.42,68
Aygo,2018,7711,Manual,14143,Gasoline,56.5,140.85,136.28,72
Aygo,2019,8199,Manual,7179,Gasoline,56.5,149.76,143.64,72
Aygo,2017,8995,Manual,11342,Gasoline,68.9,164.3,155.64,68
Aygo,2020,10295,Manual,1310,Gasoline,57.7,188.04,169.43,72
Aygo,2018,8490,Manual,7050,Gasoline,56.5,155.07,148.03,72
Aygo,2015,5945,Manual,23755,Gasoline,69,108.59,109.66,68
Aygo,2014,5995,Manual,35753,Gasoline,69,109.5,110.42,68
Aygo,2017,7795,Manual,15896,Gasoline,68.9,142.38,137.55,68
Aygo,2019,9650,Manual,2417,Gasoline,57.7,176.26,165.51,72
Aygo,2015,5695,Manual,42761,Gasoline,69,104.02,105.89,68
Aygo,2017,7995,Manual,9335,Gasoline,68.9,146.03,140.57,68
Aygo,2017,7995,Manual,6351,Gasoline,68.9,146.03,140.57,68
Aygo,2019,9995,Manual,6365,Gasoline,57.7,182.56,170.71,72
Aygo,2019,10695,Semi-Auto,7812,Gasoline,55.4,195.35,181.27,72
Aygo,2017,7795,Manual,7718,Gasoline,68.9,142.38,137.55,68
Aygo,2017,9995,Semi-Auto,11480,Gasoline,67.3,182.56,170.71,68
Aygo,2016,6000,Manual,34644,Gasoline,69,109.59,110.49,68
Aygo,2018,7495,Manual,30500,Gasoline,68.9,136.9,133.03,72
Aygo,2018,7995,Manual,8525,Gasoline,56.5,146.03,140.57,72
Aygo,2017,7995,Manual,37392,Gasoline,68.9,146.03,140.57,68
Aygo,2014,5395,Manual,29000,Gasoline,69,98.54,101.37,68
Aygo,2018,5790,Manual,40000,Gasoline,69,105.76,107.33,72
Aygo,2015,4350,Manual,65143,Gasoline,69,79.45,85.62,68
Aygo,2017,5995,Manual,25629,Gasoline,69,109.5,110.42,68
Aygo,2017,7380,Manual,22314,Gasoline,68.9,134.8,131.3,68
Aygo,2013,3990,Manual,40003,Gasoline,65.7,72.88,80.19,68
Aygo,2015,5050,Manual,41700,Gasoline,69,92.24,96.17,68
Aygo,2017,5444,Manual,32465,Gasoline,69,99.44,102.11,68
Aygo,2017,7250,Manual,21680,Gasoline,68.9,132.42,129.34,68
Aygo,2018,7995,Manual,10543,Gasoline,69,146.03,140.57,72
Aygo,2017,7000,Manual,17008,Gasoline,69,127.86,125.57,68
Aygo,2018,8995,Manual,8525,Gasoline,56.5,164.3,155.64,72
Aygo,2017,7000,Manual,15182,Gasoline,69,127.86,125.57,68
Aygo,2017,7495,Manual,19505,Gasoline,68.9,136.9,133.03,68
Aygo,2016,6500,Manual,23850,Gasoline,69,118.73,118.03,68
Aygo,2016,7495,Manual,34136,Gasoline,69,136.9,133.03,68
Aygo,2019,9995,Manual,2127,Gasoline,57.7,182.56,170.71,72
Aygo,2017,8795,Manual,4002,Gasoline,68.9,160.64,152.63,68
Aygo,2014,6295,Manual,38385,Gasoline,69,114.98,114.94,68
Aygo,2017,7750,Manual,11730,Gasoline,68.9,141.56,136.87,68
Aygo,2017,7750,Manual,9917,Gasoline,68.9,141.56,136.87,68
Aygo,2019,10500,Manual,402,Gasoline,56.5,191.79,178.33,72
Aygo,2017,9490,Semi-Auto,5300,Gasoline,67.3,173.34,163.1,68
Aygo,2019,9510,Manual,1157,Gasoline,57.7,173.7,163.4,72
Aygo,2014,6000,Manual,25568,Gasoline,69,109.59,110.49,68
Aygo,2017,5770,Manual,34486,Gasoline,69,105.39,107.03,68
Aygo,2017,8250,Manual,7235,Gasoline,68.9,150.69,144.41,68
Aygo,2015,6500,Manual,23427,Gasoline,69,118.73,118.03,68
Aygo,2016,7971,Manual,10426,Gasoline,69,145.59,140.2,68
Aygo,2018,7990,Manual,13007,Gasoline,68.9,145.94,140.49,72
Aygo,2015,4990,Manual,71808,Gasoline,69,91.14,95.27,68
Aygo,2014,4998,Manual,30362,Gasoline,69,91.29,95.39,68
Aygo,2019,10000,Manual,1542,Gasoline,57.7,182.65,170.79,72
Aygo,2019,10000,Manual,860,Gasoline,57.7,182.65,170.79,72
Aygo,2015,6000,Manual,32084,Gasoline,69,109.59,110.49,68
Aygo,2019,10000,Manual,759,Gasoline,57.7,182.65,170.79,72
Aygo,2018,8250,Manual,7378,Gasoline,68.9,150.69,144.41,72
Aygo,2014,5230,Manual,30000,Gasoline,69,95.53,98.89,68
Aygo,2018,8500,Manual,11949,Gasoline,68.9,155.26,148.18,72
Aygo,2018,7500,Manual,13570,Gasoline,69,136.99,133.1,72
Aygo,2017,7500,Manual,17997,Gasoline,68.9,136.99,133.1,68
Aygo,2018,8250,Manual,16409,Gasoline,68.9,150.69,144.41,72
Aygo,2016,8000,Manual,15951,Gasoline,69,146.12,140.64,68
Aygo,2018,7695,Manual,13944,Gasoline,68.9,140.55,136.04,72
Aygo,2019,10000,Manual,1000,Gasoline,57.7,182.65,170.79,72
Aygo,2019,10000,Manual,1000,Gasoline,57.7,182.65,170.79,72
Aygo,2015,5999,Manual,41758,Gasoline,69,109.57,110.48,68
Aygo,2015,6250,Manual,21038,Gasoline,69,114.16,114.26,68
Aygo,2017,7750,Manual,30678,Gasoline,68.9,141.56,136.87,68
Aygo,2017,7750,Manual,31839,Gasoline,68.9,141.56,136.87,68
Aygo,2016,8000,Manual,17421,Gasoline,69,146.12,140.64,68
Aygo,2016,8000,Manual,16799,Gasoline,69,146.12,140.64,68
Aygo,2017,6500,Manual,25978,Gasoline,69,118.73,118.03,68
Aygo,2017,7000,Manual,20208,Gasoline,69,127.86,125.57,68
Aygo,2017,7750,Manual,26779,Gasoline,68.9,141.56,136.87,68
Aygo,2017,8500,Manual,14453,Gasoline,68.9,155.26,148.18,68
Aygo,2019,9790,Manual,2967,Gasoline,57.7,178.82,167.62,72
Aygo,2017,9000,Manual,16490,Gasoline,68.9,164.39,155.72,68
Aygo,2017,8000,Manual,15378,Gasoline,68.9,146.12,140.64,68
Aygo,2014,5500,Manual,37756,Gasoline,69,100.46,102.96,68
Aygo,2019,8980,Manual,5000,Gasoline,56.5,164.02,155.41,72
Aygo,2016,7250,Manual,21304,Gasoline,69,132.42,129.34,68
Aygo,2016,7500,Manual,37688,Gasoline,69,136.99,133.1,68
Aygo,2016,5870,Manual,30582,Gasoline,69,107.22,108.53,68
Aygo,2015,5150,Manual,44651,Gasoline,69,94.07,97.68,68
Aygo,2019,8790,Manual,14887,Gasoline,57.7,160.55,152.55,72
Aygo,2020,9680,Manual,5000,Gasoline,57.7,176.81,160.51,72
Aygo,2018,7980,Manual,6640,Gasoline,68.9,145.76,140.34,72
Aygo,2018,7780,Manual,13658,Gasoline,68.9,142.11,137.32,72
Aygo,2017,5790,Manual,26333,Gasoline,69,105.76,107.33,68
Aygo,2017,7500,Manual,21882,Gasoline,68.9,136.99,133.1,68
Aygo,2017,8250,Manual,11459,Gasoline,68.9,150.69,144.41,68
Aygo,2017,7999,Manual,13000,Gasoline,68.9,146.11,140.63,68
Aygo,2016,6550,Manual,24594,Gasoline,69,119.64,118.78,68
Aygo,2015,6330,Manual,22333,Gasoline,69,115.62,115.47,68
Aygo,2017,7990,Semi-Auto,20662,Gasoline,67,145.94,140.49,68
Aygo,2017,8298,Manual,2509,Gasoline,68.9,151.57,145.13,68
Aygo,2018,6298,Manual,22794,Gasoline,69,115.04,114.98,72
Aygo,2015,5610,Manual,33344,Gasoline,69,102.47,104.61,68
Aygo,2015,5875,Manual,50963,Gasoline,69,107.31,108.61,68
Aygo,2018,6657,Manual,19751,Gasoline,69,121.59,120.4,72
Aygo,2017,8499,Manual,13534,Gasoline,68.9,155.24,148.16,68
Aygo,2016,6465,Manual,23841,Gasoline,69,118.09,117.5,68
Aygo,2016,6995,Manual,23499,Gasoline,69,127.77,125.49,68
Aygo,2016,7495,Manual,9572,Gasoline,69,136.9,133.03,68
Aygo,2017,7995,Manual,13937,Gasoline,69,146.03,140.57,68
Aygo,2015,6995,Manual,19062,Gasoline,69,127.77,125.49,68
Aygo,2019,9995,Manual,4122,Gasoline,57.7,182.56,170.71,72
Aygo,2018,6790,Manual,11015,Gasoline,69,124.02,122.4,72
Aygo,2016,7291,Semi-Auto,31096,Gasoline,67,133.17,129.95,68
Aygo,2019,9295,Manual,5000,Gasoline,57.7,169.78,160.16,72
Aygo,2019,9295,Manual,5000,Gasoline,57.7,169.78,160.16,72
Aygo,2018,8788,Manual,12453,Gasoline,68.9,160.52,152.52,72
Aygo,2019,9990,Semi-Auto,14408,Gasoline,56.5,182.47,170.64,72
Aygo,2018,8690,Manual,6598,Gasoline,56.5,158.73,151.04,72
Aygo,2018,8490,Manual,12589,Gasoline,56.5,155.07,148.03,72
Aygo,2016,8000,Semi-Auto,6746,Gasoline,67,146.12,140.64,68
Aygo,2018,8790,Manual,31964,Gasoline,56.5,160.55,152.55,72
Aygo,2019,9290,Manual,19151,Gasoline,57.7,169.69,160.09,72
Aygo,2017,7000,Manual,12863,Gasoline,69,127.86,125.57,68
Aygo,2019,8990,Manual,11705,Gasoline,57.7,164.21,155.56,72
Aygo,2019,9990,Manual,13218,Gasoline,56.5,182.47,170.64,72
Aygo,2019,10980,Manual,4000,Gasoline,57.7,200.56,185.56,72
Aygo,2017,7480,Manual,22744,Gasoline,69,136.63,132.8,68
Aygo,2015,5498,Manual,33248,Gasoline,69,100.42,102.93,68
Aygo,2018,9488,Semi-Auto,15212,Gasoline,67.3,173.3,163.07,72
Aygo,2019,7890,Manual,8441,Gasoline,56.5,144.11,138.98,72
Aygo,2019,8790,Manual,12143,Gasoline,57.7,160.55,152.55,72
Aygo,2017,6490,Manual,10967,Gasoline,69,118.54,117.88,68
Aygo,2015,5995,Manual,26200,Gasoline,69,109.5,110.42,68
Aygo,2019,8788,Manual,3305,Gasoline,56.5,160.52,152.52,72
Aygo,2016,7000,Manual,14347,Gasoline,69,127.86,125.57,68
Aygo,2018,7795,Manual,21477,Gasoline,68.9,142.38,137.55,72
Aygo,2015,5998,Manual,21425,Gasoline,69,109.56,110.46,68
Aygo,2017,7488,Manual,13348,Gasoline,68.9,136.77,132.92,68
Aygo,2017,7498,Manual,15261,Gasoline,68.9,136.95,133.07,68
Aygo,2019,8748,Manual,3552,Gasoline,56.5,159.79,151.92,72
Aygo,2020,13495,Semi-Auto,999,Gasoline,55.4,246.49,215.87,72
Aygo,2015,5447,Manual,58025,Gasoline,69,99.49,102.16,68
Aygo,2019,8690,Manual,1996,Gasoline,56.5,158.73,151.04,72
Aygo,2019,8490,Manual,8490,Gasoline,56.5,155.07,148.03,72
Aygo,2019,8495,Manual,5519,Gasoline,56.5,155.17,148.1,72
Aygo,2019,8295,Manual,11283,Gasoline,56.5,151.51,145.09,72
Aygo,2019,8295,Manual,11065,Gasoline,56.5,151.51,145.09,72
Aygo,2019,10000,Manual,4883,Gasoline,56.5,182.65,170.79,72
